amount,time_seconds,distance_from_home,transaction_frequency,merchant_risk_score,hour_of_day,day_of_week,merchant_category,cardholder_age,card_age_years,velocity_24h,amount_deviation,is_international,is_online,pin_used,is_fraud
15.45037935021043,106539.26788502798,19.505544660086965,2,0.21612380431404143,20,1,0,43.27837032276253,2.669939732868113,1,-0.012375868148832158,0,0,0,0.0
24.31856375575905,168589.39369515935,37.68787449678075,2,0.21765480521163308,8,0,7,55.56497570034043,5.753709360830473,3,-0.1966947291875924,0,0,0,0.0
43.644833400473175,79281.04009391287,7.5964680206248945,1,0.0543581964297487,7,1,4,34.22781620147125,1.8575844574512093,3,-0.11375382637033835,0,0,1,0.0
83.06855011185532,133236.45468385602,6.966608656650095,4,0.12082168444770643,8,6,8,48.478494292013494,2.0149126190853144,4,0.6704866401959725,0,0,1,0.0
32.54609118450467,75517.76034985068,4.646812177759023,5,0.06752953301778075,6,3,8,40.6951752100951,2.612966522345478,1,-0.10649283975734822,0,1,1,0.0
96.56426019801422,67849.07014129679,56.111544958425114,3,0.07028107196158866,16,0,2,55.74394703155849,1.8240944867525055,1,1.1122667845584961,0,0,1,0.0
13.403509863498787,128864.0683960824,2.8937386012838453,1,0.04701771390111213,22,4,3,44.93453195136309,6.8009063540764085,0,-0.24364980414208728,0,0,1,0.0
13.431958120945286,39263.73594046454,32.88041703481819,1,0.5787316059699209,16,3,2,48.878463080929066,7.930838386650429,0,1.173209779511964,0,1,1,0.0
41.674643546749785,163204.2350458342,1.624742284582756,5,0.1349330432282812,8,3,4,54.524100916339535,1.716623081797327,3,-0.24864833010180368,0,0,1,0.0
361.5657706235406,76746.15661098703,27.602764089866124,1,0.22552923766310573,5,6,0,55.91569782331033,0.21373054591217594,2,-0.6534598837035542,1,0,0,0.0
30.85814006543836,92567.43428709927,2.4674569309978382,3,0.2116653528688474,15,3,0,21.407199549275788,0.5310603539489565,0,0.09875622236834744,0,0,1,0.0
94.01807230778111,8085.631812700245,1.3089303912598544,2,0.2405412889400295,7,1,5,36.556618293479396,0.6761358416185715,3,-0.287171330410784,0,1,0,0.0
116.34011920807121,57400.57438329253,5.718779493236799,1,0.1571663216767711,17,0,0,44.47978224414586,2.7695772666959204,1,-0.45250448289905004,0,0,1,0.0
15.967408677903828,146035.42497869662,17.505554178323614,2,0.16903038260770867,16,5,2,40.98433782713413,3.9617473920660737,2,-1.2466874677012465,0,0,0,0.0
7.89040515261641,19160.169165818214,7.018420804248818,7,0.1470300910952684,18,5,6,30.684045991309674,16.008641114915058,1,-0.09013395872534072,0,0,1,0.0
7.43306679362499,132034.19610090196,1.383686917426532,3,0.21988892319280365,7,3,1,66.48020143367859,5.5501340170426054,5,0.23990786637478012,0,0,1,0.0
25.572921899068117,15283.494191074373,21.585511508760586,5,0.26242574027614346,11,5,0,54.585460378407724,6.308595628430786,3,0.7825448393257858,0,0,1,0.0
97.24046447105856,104257.26077798477,2.735204984266722,5,0.4269753701507783,14,4,3,42.825919422889555,0.5712927884923841,1,-0.7604034292695908,1,1,1,0.0
131.51593086504883,160854.8704556291,3.4553410190026126,3,0.1771814873567173,9,0,5,52.29661824851567,1.8500716758189375,0,-0.3474711602417522,0,0,0,0.0
97.97592735909679,4693.472891191302,3.6775276629002303,7,0.1428114024111029,8,3,5,43.42992773303387,3.6174825435685456,4,-0.0023912434839122544,0,0,1,0.0
60.170459189070996,9376.44233664233,36.49053832836446,7,0.5453720259767411,23,1,8,46.703582263025616,1.9463474944951598,6,3.458226188445037,1,1,0,1.0
51.03146784853842,135363.12194146944,17.916305985169025,2,0.12282328273289832,11,0,6,37.38498426751639,3.201199856427526,4,0.15082381936062825,0,1,1,0.0
16.761142525772513,103760.49251685532,24.340628602391106,3,0.48172872062292277,11,5,4,40.10572218373238,7.817387629239753,1,0.24076292163266833,0,1,1,0.0
8.553366381008571,136646.23252134165,54.250547148829455,2,0.18950372353509784,16,2,1,52.88657697725378,0.1753170974853412,3,0.5733740174017855,0,1,1,0.0
14.348856431339781,70139.66158034737,20.191022917837394,1,0.19848540655686667,8,5,2,55.49864073154616,1.986426426536634,2,-0.8550565173822368,0,1,1,0.0
104.5170208791172,78554.20728177563,6.7332725489200405,5,0.23362693534503998,12,1,0,26.649774459337788,9.342996079546342,3,-0.2814912038832464,0,1,1,0.0
357.82653122118717,86748.86126277769,21.743629758612993,3,0.2880007910179904,17,0,6,46.17841764039603,5.147681366261047,2,-0.49064808685171846,1,0,1,0.0
94.5124872225669,17578.800338568984,89.68745205081625,9,0.8588137696733733,22,0,5,39.678516747727095,2.438405568676063,4,4.068233365737335,0,1,0,1.0
47.29391346730467,94219.79551406848,18.262407174040547,4,0.08346002527305614,20,2,1,62.41763498118239,8.363267335865736,3,-0.5323339931120505,0,1,1,0.0
22.021506260992773,171547.42001793717,4.388094176720881,4,0.21566112376545027,19,4,4,34.04667231665766,4.321158873330106,0,-0.07161318825250043,0,0,0,0.0
314.6324106398005,101954.15451769465,30.332945839851817,3,0.010542997113986725,21,6,2,38.257464183528555,7.414401376601949,1,-0.07620452658020269,0,0,1,0.0
63.12746166698313,115638.45205635627,11.75242784259221,6,0.057470850997271346,10,2,8,29.710817228286444,0.5629684474312066,2,-0.5920186147901667,0,0,1,0.0
31.127836754583093,123687.52760670027,39.26467671993862,1,0.1595920398429866,19,2,2,66.4028710368822,1.9466687308608361,2,0.6007531395162576,0,0,1,0.0
4.776587228379629,61844.78918228797,1.4889018861817387,4,0.19011485902635739,4,6,2,46.75568316659448,0.7126795094007266,5,0.7490572315292046,0,1,1,0.0
1.2250653490409575,170163.34971321726,33.3210050320091,4,0.23483431355567924,12,4,2,49.06083490495601,4.057604422355581,1,0.1255830833690612,0,1,0,0.0
156.42571440919198,11008.910160860536,10.87606876815881,3,0.25878608063080727,17,6,2,61.17090376230528,1.3183845556017926,2,0.30219267540046596,0,1,0,0.0
163.27584853844633,21752.623691641915,69.67526565856355,3,0.12016374360545691,12,6,2,55.41456545474831,9.702945111568955,5,0.944496894997639,0,0,1,0.0
68.20664434183001,70087.02516330735,5.355999526602482,3,0.025856542373377915,11,5,1,25.620234589690607,0.7845075769310744,3,-0.012252393321615675,0,1,0,0.0
93.77266462174836,55039.22568696015,46.46004438643598,2,0.32964235110942086,15,5,5,46.93958537599171,3.0944407399667195,3,0.14620796507837674,0,0,1,0.0
954.9391179033139,129879.29014830304,5.112109050359142,5,0.08613001144976568,19,5,1,20.73988770387126,3.101545594365638,3,-0.5101932993971882,1,0,0,0.0
159.29907055305046,115804.27623523696,171.6793677350773,9,0.9188161242682934,10,4,6,51.67803109647146,0.6146576618202373,8,4.2203651493935075,1,1,0,1.0
443.27656203432787,129683.25661234876,304.3194161894429,6,0.9163542885292331,4,4,9,44.27371879151573,2.4660690227288478,8,3.055649445510983,0,1,0,1.0
3.5124365146147585,150636.51439122207,21.357457500284603,2,0.19858906715731175,19,2,2,50.72938041569693,4.330500156373497,2,0.13277669167886744,0,0,1,0.0
99.62711200816346,92082.63801154227,7.4308353694038,1,0.2783013521539306,7,3,5,37.123293520445515,5.548765499298353,0,0.49078034628367423,0,1,1,0.0
120.0619923417025,80720.08866952985,12.122242555299604,6,0.09640482553616045,11,6,5,51.961872785951805,1.8840059427906393,2,-0.1331019422541446,0,1,1,0.0
51.6995003038037,149134.7019066618,4.738014592482973,1,0.21366980384368697,16,6,8,34.442660607683514,0.8191822767207038,1,-0.08810539398190566,0,0,1,0.0
5.7396539479345705,125276.93439141831,14.746963701354895,3,0.1597246716445205,10,4,0,29.289757352689836,5.1254671521963076,1,0.21003806157863722,0,0,1,0.0
5.826306810850385,35734.4121065944,32.050679663375135,4,0.4729243038501773,18,5,0,46.29495646040495,0.23739815326195662,3,0.024996490743168332,1,0,0,0.0
214.0561237125866,74225.45353857458,10.293290735939971,3,0.07063211509569371,8,5,1,29.688814746918553,2.203475968135914,2,-0.01856720709032293,0,0,1,0.0
68.2866046349722,8276.77810957101,23.391493464061025,5,0.17038237042980078,11,6,8,47.87275003669221,6.142449750054324,3,0.345227166381641,1,1,0,0.0
233.15812734877144,55854.76211732522,11.697166458137264,2,0.2307853963726659,6,3,0,44.81259927123945,1.6236659146488448,4,-0.1999804302961756,0,0,0,0.0
38.273651653999636,152841.95963593794,2.3313675824925535,2,0.30692944073709366,4,2,4,36.396534322483625,0.24692514352822603,0,-0.02216614125849586,0,0,1,0.0
185.05653293608702,21132.79482692689,19.740465103474417,8,0.41543277804888723,8,2,1,31.196830306036798,1.1884683598712247,3,-1.7457904710993006,0,0,1,0.0
11.090171187149448,50629.86551431273,75.92342406668266,3,0.13457277645901125,17,3,1,36.027907995423874,7.958410635752884,2,0.28074748497319346,0,0,1,0.0
34.021764966872034,2810.604807494197,4.269906380958915,2,0.22800503720445867,9,6,1,30.49720297818945,1.909647923888667,2,0.21348910331362117,0,1,1,0.0
105.56929828188389,164732.39930513714,19.48318648003276,1,0.3708091928768677,13,3,2,42.33777900391436,0.1,3,0.3928606006203271,1,1,1,0.0
245.02433192803971,120064.50772209531,37.660751931201574,4,0.34405978302023,11,3,1,32.639809414476005,0.28003632228637354,4,0.1634583005560623,0,0,1,0.0
27.05566324713282,153324.75061512715,2.2476847609177626,2,0.15766161829327335,22,0,4,36.02226377788831,10.705549863874698,3,0.23519572404361003,0,1,1,0.0
8.92988610616578,21411.307687152384,3.8503189481742766,3,0.06754664011267426,15,5,8,32.445089651282856,0.5847664744601317,2,-0.170395492205226,0,1,0,0.0
4.858483175381152,99440.67839379616,12.883622787208292,1,0.1795427166300185,10,4,1,49.82387082763933,0.10960492094131515,1,0.4182177175188301,0,0,1,0.0
18.839381182863814,157745.96557448205,1.6153820050156238,2,0.06589476347529442,6,4,0,32.347631715227536,0.1,4,-0.8418970890838422,0,0,0,0.0
19.607973931680824,75683.98452590773,38.441582459160266,2,0.04423659516850124,16,4,2,41.17102768025906,6.140971192824415,1,-0.3346675404762564,0,1,0,0.0
200.28278538313702,19836.477852740827,10.0,3,0.8523281075365626,16,2,7,32.29954425181673,0.2900586500005473,2,3.1628679873410546,0,0,0,1.0
41.801371798746175,156604.36140104025,14.64942740544721,2,0.3094274609176429,13,1,0,26.14914405426758,0.8492454692330881,1,-0.2546345582597249,0,0,0,0.0
14.667414409948487,81297.43218576525,32.94859401718549,0,0.24186304150367674,7,6,1,45.77553342573082,10.29578539213084,3,-0.25889856235778175,0,0,1,0.0
70.48750788986878,67900.0540868468,0.9646533869136085,3,0.18302228567232803,22,5,3,59.70999790890378,5.790395335315413,2,0.44004823548937155,0,1,1,0.0
181.67831335980944,121266.85314024916,0.2750232346012237,5,0.015770846083316623,11,1,4,44.2337557301018,6.837546973513728,5,0.6304671194353079,0,0,1,0.0
38.446271466572306,49397.96199967673,22.37432592250432,2,0.13030818650227982,0,2,7,53.12185001102455,11.451620052751972,0,0.9878746044666653,0,0,1,0.0
178.40280875248112,66395.03697319949,36.546291253424116,6,0.10939358364797133,11,3,1,46.574690853765084,7.255393840128736,3,-0.1933539101097146,0,0,1,0.0
12.10149248869251,147242.01911852945,5.663235290884794,1,0.07848708586610356,12,5,3,49.66510916337353,0.12238429850461242,2,0.15130287188308855,0,0,1,0.0
10.518070422933356,6621.102611941967,2.707370964662168,5,0.10077280560855612,6,1,4,48.91036527249531,8.516994666511607,2,0.1617560723870286,0,1,1,0.0
48.46467392672858,44408.14221734943,24.717163441914302,6,0.2642945958882025,20,4,0,34.89259731341886,3.4761745758693197,3,-0.6042506947416815,0,0,1,0.0
38.92986554869868,18426.83272049958,18.385443052738317,1,0.18912041974764218,21,3,3,50.87024279675282,4.994397295294052,2,0.22705577193062607,0,1,1,0.0
15.544406230953474,21710.760844538265,17.397630478352472,2,0.06745234210858002,11,1,0,48.35761167144827,6.298827806203892,1,0.44992198788735893,0,0,1,0.0
44.4222976864962,30578.71703565986,6.324343808322414,5,0.33799626804678284,8,5,1,26.17115379977987,3.016910364665667,1,-0.07855439901312783,0,1,1,0.0
341.1201145512574,37911.75158538594,20.402788019216693,5,0.18388627444805442,15,1,3,48.249854597465884,1.5473656262979363,3,1.1584369545602775,0,0,1,0.0
10.561553118862854,165313.53280733599,6.242747869721995,3,0.13886347500425988,10,0,1,36.9860290873025,4.767869902406037,2,-0.04199637353699641,0,0,0,0.0
10.89727834452514,22352.780081494988,1.906643299133313,3,0.21814925509293215,10,2,0,47.80863787110218,5.548461225152193,1,0.5632068519641932,1,1,1,0.0
135.1212024962065,170999.8028326849,10.667355897900201,2,0.34567437322458555,15,6,4,45.909569607693,1.711606437601855,4,-0.36051045569172946,0,0,1,0.0
139.6629677951205,121820.7631186045,12.667409885619742,9,0.6606664052910448,0,4,2,53.024878349105194,1.8931514231414615,13,4.020168282372834,1,1,0,1.0
37.12954594522606,22888.533461796596,18.358871242897205,3,0.3148524626085124,16,4,0,38.02685109288304,14.844230695144091,0,-0.5955952917458895,0,1,1,0.0
55.08515352376774,98299.14578401149,9.997056086150778,3,0.2636924699789402,15,6,3,35.13798097725425,12.468123069267495,1,0.4172415893692798,0,0,1,0.0
3.930714844619918,42061.66826344757,9.444225061455983,1,0.12801704111770318,10,4,2,42.13482299907667,4.615739504757595,5,-0.14353699654805338,0,1,1,0.0
3.929469383483546,120204.47440564267,8.989478163237528,4,0.46741842953721235,8,3,0,54.348987522607196,1.02182120558294,1,0.026999014375550964,1,1,1,0.0
751.4613196548084,100321.9816764881,4.910672319174406,1,0.448049745225426,9,6,3,41.25148996009634,2.129642852246681,3,-0.6373219342780689,0,0,1,0.0
72.2993552553195,156796.2568971754,158.51025057639458,9,0.8464323660939237,12,6,7,30.382019553340044,0.41202649447494755,9,1.7031791416567152,1,1,0,1.0
71.75561749912984,121969.68109007041,51.085403203003864,8,0.16477272713449162,7,1,2,43.0847499342988,7.6089611762313965,3,0.09301330458112933,0,1,0,0.0
8.844669139700825,135285.83601141197,8.921024823849999,1,0.29142496524650136,10,0,6,18.0,0.45887322891660515,0,-0.1826756040731281,0,0,0,0.0
82.84945281816212,74015.16054923074,5.949658322575045,1,0.15485352208114198,19,1,3,24.195103720747042,3.3010630572097033,3,-0.06540998414113487,0,0,1,0.0
2.825646281299245,49866.08018446602,10.240095617702146,6,0.0463682810711058,7,0,0,38.68067971030698,0.782908362532327,7,0.9072240878257553,0,1,1,0.0
176.71193106545687,139637.88053067998,5.070735067692611,3,0.08371471713653944,8,3,4,42.6576265723781,3.929691012300559,3,-0.6640992046104384,0,1,0,0.0
64.13287395848742,119786.6496352565,13.712918969526577,2,0.172915277194026,12,1,1,42.40577759186877,3.1099682472046446,3,-0.3379380127273734,0,1,1,0.0
16.16725283365731,143747.20673584656,7.77790052801946,3,0.32722631170562677,9,2,0,18.0,4.021297466416861,1,-0.3785022189390993,0,0,0,0.0
35.034100335522325,63341.865193793514,42.56545088107238,3,0.33984510503191856,0,2,0,39.946544363359905,1.384317426962945,0,-0.22428401652533259,0,0,1,0.0
3.6237030662009913,155832.44615004217,10.900679727924544,2,0.11284062376851592,14,0,1,45.07924255145832,1.805099643315194,1,-0.45896703351768264,0,0,0,0.0
14.619316729724055,93904.64892148481,19.22628873904832,4,0.03997431122930561,13,3,1,24.579630391906075,6.750019022634376,2,0.5697033022886089,0,1,1,0.0
91.55189890035466,11973.769827835764,16.28013963777483,2,0.05068979816131466,17,3,0,40.50571381524656,0.1,3,-0.531588878500842,0,1,1,0.0
55.85660611852434,119511.0130514257,47.14862975812746,9,0.37191221860218415,0,2,0,34.462669871331094,1.1159990855542432,2,3.029609957807601,0,1,0,1.0
20.584212248861476,62080.78027258326,0.48266715303475954,4,0.14435759284854832,14,1,1,38.06779000682188,3.7292866593447247,3,-0.19438702643680086,0,1,1,0.0
185.00083351995647,120092.36404700107,1.4410652726593933,3,0.15050800783233773,20,6,4,46.218974560238536,10.176318735885605,0,-0.9283692046398517,1,1,1,0.0
32.68641131952394,41900.480305162695,37.46252511274842,6,0.046988785982037304,13,3,5,34.599962053812064,1.263768775477077,0,0.4208593518335256,0,0,1,0.0
192.64539859449252,8290.885457373999,4.41298615721689,1,0.19810598250994327,8,6,1,44.158186927150574,0.1,5,0.45997928911171665,0,0,1,0.0
31.893129703409983,19553.319259842694,13.046973723587305,3,0.04151913770127731,18,6,3,21.55585543273108,1.1923476520549376,2,-0.4183191201278078,0,0,0,0.0
49.720870846640445,64326.293319413184,1.595865280464216,2,0.27124362683112174,5,1,5,29.134602477348793,0.1,1,-0.0639629801007545,0,1,1,0.0
50.0,147633.26723984384,38.09687429643465,7,0.7833457736888347,23,2,3,18.0,1.6442933013189212,5,2.3131049666440973,0,1,0,1.0
13.875199188833324,19635.936148839617,35.335266341672956,4,0.10562559841041276,15,1,1,37.50225404924069,1.7166816131503426,0,-0.05602018798386054,0,0,1,0.0
38.40221030811713,111993.47865382316,7.318058855956567,3,0.15975149740451522,14,0,2,54.039824969790445,0.10606657067536276,2,-0.4341438782256069,0,1,1,0.0
382.8023879453266,99305.18145281191,103.6663201356909,5,0.638557555267226,2,4,6,33.08390555559845,2.9060418745775203,7,3.0144388519487326,1,1,0,1.0
5.934569278558566,62346.30795518444,7.542688200076573,2,0.24664485150061174,10,0,7,46.33837610502438,3.453398919263736,1,-0.3392573262872072,0,0,0,0.0
33.68087023944836,152222.97521544524,21.344576673571314,1,0.2614585204358265,21,6,1,53.78117473083843,0.44876230121839256,4,-0.10684537127822683,0,0,1,0.0
3.2461966462051333,106655.9372641374,4.817009551069109,6,0.32035143602040383,9,5,1,32.27899216371916,8.203013307272041,3,-0.3232080472184502,0,1,1,0.0
150.67134237012365,155883.99727612446,12.55525120061438,5,0.3327868257245031,11,2,3,19.620432192466673,1.2037700326861054,4,0.6906830528448195,0,1,1,0.0
38.36725568139682,66357.79713685744,1.3781156528133613,3,0.03568602852076132,7,6,5,32.064789758473275,0.2116044416285006,1,-0.6150369764582244,1,0,1,0.0
29.51206627295928,103595.29852410335,4.667009001330722,2,0.2751002365672193,18,4,0,32.06497899900338,2.0757103991015,2,-0.6110277057204827,0,0,1,0.0
111.3251474759043,77474.89849666081,24.967212806967773,1,0.1586145527729015,19,2,2,20.11471599783822,2.2085616384097237,1,0.24602558522682852,0,1,1,0.0
137.392938619388,148195.22146425632,1.7502310884915695,3,0.2258728528872149,11,5,3,46.7464923278977,3.9332417080381674,0,-0.14560532686443436,0,1,0,0.0
269.2899709420026,74775.10048129836,0.7414664980424058,1,0.15847362753582347,16,4,4,47.87166411551016,0.1,1,0.3353611230188251,0,1,1,0.0
2.3159440300534038,50155.410848988686,21.63120527441487,6,0.14982867208281653,6,6,9,56.43542351403343,5.328584898665126,1,0.584704427394954,0,0,1,0.0
10.64820937342596,13772.978976175329,2.914314488305999,4,0.17777426047522005,7,5,8,51.01019390987592,3.8157179383490574,2,0.10851201580598271,0,0,1,0.0
96.95353702782987,168563.2882949731,8.751984084720625,4,0.12774831474373793,16,3,1,40.87654727050875,7.600612677229102,1,-0.3529182751138762,0,0,1,0.0
16.963981079343267,67602.49891915756,8.276132354446915,2,0.03355021167455042,13,4,6,50.40037782753741,2.707032662836362,3,-0.15776645086017843,0,0,1,0.0
44.664111962158984,156628.5349202679,31.42715326561854,1,0.10011790470575065,13,3,0,53.10823478291349,2.324564618467906,3,-0.022994926704235367,0,1,1,0.0
37.03228150021495,141328.82716159002,1.0977509254936864,2,0.10642866935705086,21,4,2,34.62976810996107,3.62005378969051,3,0.7981488614939031,0,1,1,0.0
126.61600581088531,751.0412979554161,6.302752443441731,5,0.15576477601156508,9,5,3,20.93406694307897,0.7427828885835288,2,0.2602690526074424,1,0,0,0.0
35.07155432244813,73592.66265955706,7.178168904880726,3,0.19962541644777235,14,4,2,40.92790641618082,4.268092226690704,3,0.432966216065179,1,0,1,0.0
6.042587361474787,7768.454426983415,1.4234609882404228,1,0.3145703314684856,7,1,0,38.607353461513696,5.950811853126407,2,0.9478868306321906,0,0,1,0.0
7.962011843649756,114326.46659665019,39.243419665797376,5,0.20382976300114583,9,4,3,41.629865373317855,2.977458820754961,1,-0.12870450052483542,0,0,0,0.0
39.33309045126698,67625.5113274602,5.237074418849795,1,0.20112181039691462,8,3,2,48.626960567013086,5.319027404176939,1,0.10629131307077168,0,1,0,0.0
2217.3658576682974,34243.28110840917,43.84275246478964,8,0.8687731774258864,4,2,6,28.818173325297153,2.6460366514764027,9,4.069508309486259,1,1,0,1.0
25.79687342666963,63399.570370336805,3.4514254991421263,4,0.13072901618933788,10,1,9,56.845804204928804,3.373309967636347,1,-0.3307868360199811,0,0,1,0.0
14.242240688032453,74211.69483063993,10.670103876421141,1,0.1709965174180429,7,3,0,33.53493542479706,0.9191989780378174,2,-0.5190117375365074,0,0,1,0.0
246.0702564603318,155809.23699922304,12.936399233235964,3,0.18063779090406876,13,1,0,41.3971723020373,0.320267385830314,3,0.46293321015910255,0,0,0,0.0
56.277269042727376,30869.335973188117,9.938500418260347,2,0.20192902701513135,9,0,0,30.333748162702395,0.1,2,-0.3892313029870635,0,0,1,0.0
3.6388959974662822,8105.427713862808,2.216508220844656,6,0.32921350149205936,0,0,3,41.77942482697111,8.532857354513215,4,-1.0344475246424,0,1,1,0.0
17.5365584377954,98865.40271017308,14.787865065466386,5,0.20061562620076615,7,4,5,47.74109219757092,2.8034286128960724,1,0.7967503823778285,0,0,0,0.0
210.9172184021491,130556.19473383795,12.37686368834675,1,0.24156513224509002,13,2,2,20.12943165670843,7.275803515875159,0,-0.012334746419136748,0,0,1,0.0
3.1138983150303012,28553.107428357278,17.733835195155134,4,0.223873517028617,12,3,2,21.420887330747384,3.211544619491736,5,-0.2528635116178692,0,1,0,0.0
20.774330945023028,77512.74010515574,4.6972154661790535,2,0.08970867805471124,15,0,1,23.709676499292918,2.0790317549691633,0,-0.03046946690012248,0,0,1,0.0
37.19245440489788,133713.2156395648,0.8080366313252968,7,0.40294238337557275,13,0,3,18.659940108132783,6.888420034668392,1,0.293118079787351,0,1,0,0.0
16.928581355642294,102423.39481264792,17.1086126355588,2,0.24897894905383894,7,2,2,35.359708512412965,0.9349020067526606,3,0.31105546841000864,0,1,0,0.0
166.72228986520815,40597.07505677257,0.26652066442197575,0,0.35296437875991743,10,1,5,38.269704642344514,3.5854250791896445,2,-0.4196481881930679,0,0,1,0.0
22.70257293161904,6026.889493009362,9.748227508027675,3,0.2776598510357921,12,6,1,24.90171041593657,1.744184931604088,0,0.03285427216726883,0,0,0,0.0
28.771738234272473,147932.23905622785,10.294562241363536,0,0.02521659616043172,8,0,0,25.705160173978474,2.5278319246595498,0,-0.9389852385629736,0,1,1,0.0
4.541388343307759,146788.07489029007,5.089257421915476,4,0.2946233981567058,22,3,3,36.99990329135507,0.35717035292478877,1,0.29138689648280974,0,1,1,0.0
32.11538230246336,61556.0061581641,10.670157549869797,2,0.20374524205905442,12,6,7,39.85715993250746,1.490891200952543,2,-0.32157526041569984,0,0,1,0.0
153.5678110274628,62938.57786206527,18.414653161391673,2,0.13638660795790952,11,0,6,45.879601027850505,1.2346354682519158,2,-0.40922953162236864,0,0,1,0.0
752.3832651303035,9206.652423620268,115.05882562069134,8,0.6857091942345099,0,5,8,19.407778445104448,1.5769269302397682,11,3.5854822770693495,0,0,0,1.0
15.496758622594294,103968.36645332145,42.03289295352241,2,0.31538752840386725,12,4,1,34.72603431949184,8.44981465415389,1,0.11198233670451149,0,0,1,0.0
3.9634264414439477,29870.298718052018,6.757008135114769,1,0.046995313761398164,20,4,5,18.0,1.5488965801298509,2,0.04904878629876945,0,0,0,0.0
5.074210922379061,41789.087128131636,5.944557187565423,3,0.15157490989352462,16,3,4,29.354820367049783,7.325460916661863,0,0.23543475500899247,0,1,0,0.0
50.0,156551.72523027356,264.2691907676632,8,0.5600956719695083,1,5,3,66.73956393841962,1.0791384501686194,7,2.425340954508106,1,1,0,1.0
45.025801007036236,55312.08924825529,19.37205786614272,4,0.2259996403865612,11,5,1,51.54050170910743,2.381366644097694,3,-0.1299411034358196,1,0,1,0.0
6.3559217189884185,25178.102509969554,0.749066818486866,4,0.20576853417696062,18,4,0,42.71079807612487,2.9727338851543896,3,0.8613427190074194,0,1,1,0.0
5.310985843894114,89564.76978199053,7.652193186460216,2,0.2244611212975955,11,1,0,27.795655794882727,2.248094647084435,1,-0.22319077156550957,0,1,1,0.0
9.391228874075969,145851.31561556694,2.49533471597166,4,0.10187367164587534,9,3,2,20.59652430989509,6.633466827386048,2,-0.16736392600545702,0,1,0,0.0
30.414320451161917,14050.03506681343,0.10500571312775764,2,0.16845918745228466,8,1,7,46.36272610810507,9.220359494990797,2,-0.07181069843833841,0,0,1,0.0
7.750883740550695,67824.34772029366,0.12984125441163144,2,0.4124013363148605,21,2,2,49.660712624035554,0.16786445958995344,1,0.5695012635179773,0,0,1,0.0
